district,year,month,rainfall,season
Kumuram Bheem,2022.0,9.0,5042.2,Kharif
Mahabubabad,2022.0,9.0,3125.4,Kharif
Mahabubnagar,2022.0,9.0,2316.4,Kharif
Mancherial,2022.0,9.0,5825.7,Kharif
Medak,2022.0,9.0,4633.0,Kharif
Medchal-Malkajgiri,2022.0,9.0,3010.0,Kharif
Mulugu,2022.0,9.0,3424.7,Kharif
Nagarkurnool,2022.0,9.0,3249.9,Kharif
Nalgonda,2022.0,9.0,4226.5,Kharif
Narayanpet,2022.0,9.0,1492.1,Kharif
Nirmal,2022.0,9.0,6040.2,Kharif
Nizamabad,2022.0,9.0,8737.9,Kharif
Peddapalli,2022.0,9.0,3543.7,Kharif
Rajanna Sircilla,2022.0,9.0,3679.6,Kharif
Rangareddy,2022.0,9.0,4491.2,Kharif
Sangareddy,2022.0,9.0,5203.8,Kharif
Siddipet,2022.0,9.0,4869.2,Kharif
Suryapet,2022.0,9.0,3248.1,Kharif
Vikarabad,2022.0,9.0,3627.3,Kharif
Wanaparthy,2022.0,9.0,1746.6,Kharif
Warangal,2022.0,9.0,2624.3,Kharif
Yadadri Bhuvanagiri,2022.0,9.0,3068.5,Kharif
Adilabad,2023.0,4.0,1002.4,Zaid
Bhadradri Kothagudem,2023.0,4.0,1001.5,Zaid
Hanumakonda,2023.0,4.0,793.8,Zaid
Hyderabad,2023.0,4.0,1418.0,Zaid
Jagtial,2023.0,4.0,748.1,Zaid
Jangaon,2023.0,4.0,991.2,Zaid
Jayashankar,2023.0,4.0,183.1,Zaid
Jogulamba Gadwal,2023.0,4.0,757.6,Zaid
Kamareddy,2023.0,4.0,1395.2,Zaid
Karimnagar,2023.0,4.0,931.6,Zaid
Khammam,2023.0,4.0,382.09999999999997,Zaid
Kumuram Bheem,2023.0,4.0,656.8,Zaid
Mahabubabad,2023.0,4.0,755.2,Zaid
Mahabubnagar,2023.0,4.0,1049.8,Zaid
Mancherial,2023.0,4.0,333.5,Zaid
Medak,2023.0,4.0,992.5,Zaid
Medchal-Malkajgiri,2023.0,4.0,1181.4,Zaid
Mulugu,2023.0,4.0,506.8,Zaid
Nagarkurnool,2023.0,4.0,1100.9,Zaid
Nalgonda,2023.0,4.0,723.5,Zaid
Narayanpet,2023.0,4.0,628.3,Zaid
Nirmal,2023.0,4.0,961.0,Zaid
Nizamabad,2023.0,4.0,1794.6,Zaid
Peddapalli,2023.0,4.0,272.4,Zaid
Rajanna Sircilla,2023.0,4.0,740.5,Zaid
Rangareddy,2023.0,4.0,1645.1,Zaid
Sangareddy,2023.0,4.0,1723.3,Zaid
Siddipet,2023.0,4.0,1689.1,Zaid
Suryapet,2023.0,4.0,614.2,Zaid
Vikarabad,2023.0,4.0,1155.8,Zaid
Wanaparthy,2023.0,4.0,983.9,Zaid
Warangal,2023.0,4.0,798.1,Zaid
Yadadri Bhuvanagiri,2023.0,4.0,1085.0,Zaid
Adilabad,2024.0,4.0,552.0,Zaid
Bhadradri Kothagudem,2024.0,4.0,319.1,Zaid
Hanumakonda,2024.0,4.0,56.800000000000004,Zaid
Hyderabad,2024.0,4.0,120.8,Zaid
Jagtial,2024.0,4.0,58.1,Zaid
Jangaon,2024.0,4.0,184.4,Zaid
Jayashankar,2024.0,4.0,0.0,Zaid
Jogulamba Gadwal,2024.0,4.0,17.4,Zaid
Kamareddy,2024.0,4.0,784.2,Zaid
Karimnagar,2024.0,4.0,24.1,Zaid
Khammam,2024.0,4.0,115.2,Zaid
Kumuram Bheem,2024.0,4.0,215.5,Zaid
Mahabubabad,2024.0,4.0,79.19999999999999,Zaid
Mahabubnagar,2024.0,4.0,22.6,Zaid
Mancherial,2024.0,4.0,36.7,Zaid
Medak,2024.0,4.0,290.5,Zaid
Medchal-Malkajgiri,2024.0,4.0,52.199999999999996,Zaid
Mulugu,2024.0,4.0,12.2,Zaid
Nagarkurnool,2024.0,4.0,84.7,Zaid
Nalgonda,2024.0,4.0,135.79999999999998,Zaid
Narayanpet,2024.0,4.0,83.5,Zaid
Nirmal,2024.0,4.0,396.2,Zaid
Nizamabad,2024.0,4.0,780.4,Zaid
Peddapalli,2024.0,4.0,15.799999999999999,Zaid
Rajanna Sircilla,2024.0,4.0,77.1,Zaid
Rangareddy,2024.0,4.0,272.6,Zaid
Sangareddy,2024.0,4.0,547.5,Zaid
Siddipet,2024.0,4.0,291.4,Zaid
Suryapet,2024.0,4.0,30.1,Zaid
Vikarabad,2024.0,4.0,199.8,Zaid
Wanaparthy,2024.0,4.0,31.5,Zaid
Warangal,2024.0,4.0,8.1,Zaid
Yadadri Bhuvanagiri,2024.0,4.0,199.29999999999998,Zaid
Adilabad,2023.0,8.0,2227.1,Kharif
Bhadradri Kothagudem,2023.0,8.0,3342.3,Kharif
Hanumakonda,2023.0,8.0,700.4,Kharif
Hyderabad,2023.0,8.0,733.6,Kharif
Jagtial,2023.0,8.0,2477.0,Kharif
Jangaon,2023.0,8.0,423.0,Kharif
Jayashankar,2023.0,8.0,1465.6,Kharif
Jogulamba Gadwal,2023.0,8.0,393.9,Kharif
Kamareddy,2023.0,8.0,2478.7,Kharif
Karimnagar,2023.0,8.0,1538.2,Kharif
Khammam,2023.0,8.0,1366.9,Kharif
Kumuram Bheem,2023.0,8.0,2041.6,Kharif
Mahabubabad,2023.0,8.0,765.3,Kharif
Mahabubnagar,2023.0,8.0,501.8,Kharif
Mancherial,2023.0,8.0,1945.2,Kharif
Medak,2023.0,8.0,1307.8,Kharif
Medchal-Malkajgiri,2023.0,8.0,778.6,Kharif
Mulugu,2023.0,8.0,1560.4,Kharif
Nagarkurnool,2023.0,8.0,529.7,Kharif
Nalgonda,2023.0,8.0,1911.0,Kharif
Narayanpet,2023.0,8.0,521.9,Kharif
Nirmal,2023.0,8.0,2287.0,Kharif
Nizamabad,2023.0,8.0,4799.8,Kharif
Peddapalli,2023.0,8.0,1898.9,Kharif
Rajanna Sircilla,2023.0,8.0,1359.9,Kharif
Rangareddy,2023.0,8.0,929.7,Kharif
Sangareddy,2023.0,8.0,955.6,Kharif
Siddipet,2023.0,8.0,1034.7,Kharif
Suryapet,2023.0,8.0,1030.3,Kharif
Vikarabad,2023.0,8.0,419.1,Kharif
Wanaparthy,2023.0,8.0,514.4,Kharif
Warangal,2023.0,8.0,973.5,Kharif
Yadadri Bhuvanagiri,2023.0,8.0,929.0,Kharif
Adilabad,2023.0,12.0,27.6,Rabi
Bhadradri Kothagudem,2023.0,12.0,4068.7999999999997,Rabi
Hanumakonda,2023.0,12.0,171.7,Rabi
Hyderabad,2023.0,12.0,62.7,Rabi
Jagtial,2023.0,12.0,44.9,Rabi
Jangaon,2023.0,12.0,119.1,Rabi
Jayashankar,2023.0,12.0,146.3,Rabi
Jogulamba Gadwal,2023.0,12.0,26.5,Rabi
Kamareddy,2023.0,12.0,21.5,Rabi
Karimnagar,2023.0,12.0,114.1,Rabi
Khammam,2023.0,12.0,2300.1,Rabi
Kumuram Bheem,2023.0,12.0,54.5,Rabi
Mahabubabad,2023.0,12.0,917.9,Rabi
Mahabubnagar,2023.0,12.0,0.0,Rabi
Mancherial,2023.0,12.0,48.1,Rabi
Medak,2023.0,12.0,45.8,Rabi
Medchal-Malkajgiri,2023.0,12.0,82.39999999999999,Rabi
Mulugu,2023.0,12.0,542.3,Rabi
Nagarkurnool,2023.0,12.0,198.1,Rabi
Nalgonda,2023.0,12.0,719.0,Rabi
Narayanpet,2023.0,12.0,2.0,Rabi
Nirmal,2023.0,12.0,10.0,Rabi
Nizamabad,2023.0,12.0,25.3,Rabi
Peddapalli,2023.0,12.0,67.7,Rabi
Rajanna Sircilla,2023.0,12.0,40.1,Rabi
Rangareddy,2023.0,12.0,94.4,Rabi
Sangareddy,2023.0,12.0,50.5,Rabi
Siddipet,2023.0,12.0,198.4,Rabi
Suryapet,2023.0,12.0,1054.7,Rabi
Vikarabad,2023.0,12.0,7.2,Rabi
Wanaparthy,2023.0,12.0,25.6,Rabi
Warangal,2023.0,12.0,364.09999999999997,Rabi
Yadadri Bhuvanagiri,2023.0,12.0,137.7,Rabi
Adilabad,2024.0,12.0,125.6,Rabi
Bhadradri Kothagudem,2024.0,12.0,311.3,Rabi
Hanumakonda,2024.0,12.0,237.3,Rabi
Hyderabad,2024.0,12.0,228.5,Rabi
Jagtial,2024.0,12.0,261.2,Rabi
Jangaon,2024.0,12.0,298.90000000000003,Rabi
Jayashankar,2024.0,12.0,72.6,Rabi
Jogulamba Gadwal,2024.0,12.0,93.7,Rabi
Kamareddy,2024.0,12.0,219.1,Rabi
Karimnagar,2024.0,12.0,352.5,Rabi
Khammam,2024.0,12.0,218.3,Rabi
Kumuram Bheem,2024.0,12.0,412.5,Rabi
Mahabubabad,2024.0,12.0,321.0,Rabi
Mahabubnagar,2024.0,12.0,43.4,Rabi
Mancherial,2024.0,12.0,437.9,Rabi
Medak,2024.0,12.0,420.4,Rabi
Medchal-Malkajgiri,2024.0,12.0,201.4,Rabi
Mulugu,2024.0,12.0,209.6,Rabi
Nagarkurnool,2024.0,12.0,220.7,Rabi
Nalgonda,2024.0,12.0,563.0,Rabi
Narayanpet,2024.0,12.0,74.7,Rabi
Nirmal,2024.0,12.0,62.4,Rabi
Nizamabad,2024.0,12.0,228.0,Rabi
Peddapalli,2024.0,12.0,228.8,Rabi
Rajanna Sircilla,2024.0,12.0,560.1,Rabi
Rangareddy,2024.0,12.0,559.0,Rabi
Sangareddy,2024.0,12.0,365.5,Rabi
Siddipet,2024.0,12.0,597.5,Rabi
Suryapet,2024.0,12.0,256.7,Rabi
Vikarabad,2024.0,12.0,155.8,Rabi
Wanaparthy,2024.0,12.0,46.0,Rabi
Warangal,2024.0,12.0,412.3,Rabi
Yadadri Bhuvanagiri,2024.0,12.0,774.7,Rabi
Bhadradri Kothagudem,2025.0,12.0,28.2,Rabi
Hyderabad,2025.0,12.0,0.0,Rabi
Jayashankar,2025.0,12.0,0.0,Rabi
Jogulamba Gadwal,2025.0,12.0,2.2,Rabi
Kamareddy,2025.0,12.0,3.8,Rabi
Karimnagar,2025.0,12.0,0.0,Rabi
Khammam,2025.0,12.0,16.5,Rabi
Kumuram Bheem,2025.0,12.0,0.0,Rabi
Mahabubnagar,2025.0,12.0,0.0,Rabi
Mancherial,2025.0,12.0,0.0,Rabi
Medak,2025.0,12.0,0.0,Rabi
Medchal-Malkajgiri,2025.0,12.0,1.1,Rabi
Nalgonda,2025.0,12.0,0.0,Rabi
Narayanpet,2025.0,12.0,0.0,Rabi
Nirmal,2025.0,12.0,0.0,Rabi
Nizamabad,2025.0,12.0,0.0,Rabi
Rangareddy,2025.0,12.0,0.0,Rabi
Sangareddy,2025.0,12.0,0.0,Rabi
Vikarabad,2025.0,12.0,0.0,Rabi
Adilabad,2023.0,2.0,0.0,Rabi
Bhadradri Kothagudem,2023.0,2.0,0.0,Rabi
Hanumakonda,2023.0,2.0,0.0,Rabi
Hyderabad,2023.0,2.0,0.0,Rabi
Jagtial,2023.0,2.0,0.0,Rabi
Jangaon,2023.0,2.0,0.0,Rabi
Jayashankar,2023.0,2.0,0.0,Rabi
Jogulamba Gadwal,2023.0,2.0,0.0,Rabi
Kamareddy,2023.0,2.0,0.0,Rabi
Karimnagar,2023.0,2.0,0.0,Rabi
Khammam,2023.0,2.0,0.0,Rabi
Kumuram Bheem,2023.0,2.0,0.0,Rabi
Mahabubabad,2023.0,2.0,0.0,Rabi
Mahabubnagar,2023.0,2.0,0.0,Rabi
Mancherial,2023.0,2.0,0.0,Rabi
Medak,2023.0,2.0,0.0,Rabi
Medchal-Malkajgiri,2023.0,2.0,0.0,Rabi
Mulugu,2023.0,2.0,0.0,Rabi
Nagarkurnool,2023.0,2.0,0.0,Rabi
Nalgonda,2023.0,2.0,0.0,Rabi
Narayanpet,2023.0,2.0,0.0,Rabi
Nirmal,2023.0,2.0,0.0,Rabi
Nizamabad,2023.0,2.0,0.0,Rabi
Peddapalli,2023.0,2.0,0.0,Rabi
Rajanna Sircilla,2023.0,2.0,0.0,Rabi
Rangareddy,2023.0,2.0,0.0,Rabi
Sangareddy,2023.0,2.0,0.0,Rabi
Siddipet,2023.0,2.0,0.0,Rabi
Suryapet,2023.0,2.0,0.0,Rabi
Vikarabad,2023.0,2.0,0.0,Rabi
Wanaparthy,2023.0,2.0,0.0,Rabi
Warangal,2023.0,2.0,0.0,Rabi
Yadadri Bhuvanagiri,2023.0,2.0,0.0,Rabi
Adilabad,2024.0,2.0,80.7,Rabi
Bhadradri Kothagudem,2024.0,2.0,0.7,Rabi
Hanumakonda,2024.0,2.0,0.0,Rabi
Hyderabad,2024.0,2.0,0.0,Rabi
Jagtial,2024.0,2.0,18.0,Rabi
Jangaon,2024.0,2.0,0.0,Rabi
Jayashankar,2024.0,2.0,1.9000000000000001,Rabi
Jogulamba Gadwal,2024.0,2.0,0.0,Rabi
Kamareddy,2024.0,2.0,14.5,Rabi
Karimnagar,2024.0,2.0,22.5,Rabi
Khammam,2024.0,2.0,0.0,Rabi
Kumuram Bheem,2024.0,2.0,20.1,Rabi
Mahabubabad,2024.0,2.0,0.0,Rabi
Mahabubnagar,2024.0,2.0,0.0,Rabi
Mancherial,2024.0,2.0,22.0,Rabi
Medak,2024.0,2.0,0.5,Rabi
Medchal-Malkajgiri,2024.0,2.0,2.0,Rabi
Mulugu,2024.0,2.0,31.1,Rabi
Nagarkurnool,2024.0,2.0,0.0,Rabi
Nalgonda,2024.0,2.0,27.7,Rabi
Narayanpet,2024.0,2.0,13.8,Rabi
Nirmal,2024.0,2.0,183.0,Rabi
Nizamabad,2024.0,2.0,25.8,Rabi
Peddapalli,2024.0,2.0,30.6,Rabi
Rajanna Sircilla,2024.0,2.0,64.4,Rabi
Rangareddy,2024.0,2.0,0.0,Rabi
Sangareddy,2024.0,2.0,3.0,Rabi
Siddipet,2024.0,2.0,21.3,Rabi
Suryapet,2024.0,2.0,3.3,Rabi
Vikarabad,2024.0,2.0,0.0,Rabi
Wanaparthy,2024.0,2.0,0.0,Rabi
Warangal,2024.0,2.0,0.0,Rabi
Yadadri Bhuvanagiri,2024.0,2.0,12.7,Rabi
Bhadradri Kothagudem,2025.0,2.0,43.0,Rabi
Hyderabad,2025.0,2.0,2.6,Rabi
Jayashankar,2025.0,2.0,0.5,Rabi
Kamareddy,2025.0,2.0,0.4,Rabi
Khammam,2025.0,2.0,1.1,Rabi
Mahabubabad,2025.0,2.0,1.9,Rabi
Mahabubnagar,2025.0,2.0,0.6,Rabi
Mancherial,2025.0,2.0,0.1,Rabi
Medak,2025.0,2.0,0.5,Rabi
Medchal-Malkajgiri,2025.0,2.0,0.0,Rabi
Nagarkurnool,2025.0,2.0,0.0,Rabi
Narayanpet,2025.0,2.0,1.7000000000000002,Rabi
Nirmal,2025.0,2.0,0.2,Rabi
Nizamabad,2025.0,2.0,0.2,Rabi
Peddapalli,2025.0,2.0,0.2,Rabi
Rajanna Sircilla,2025.0,2.0,6.5,Rabi
Rangareddy,2025.0,2.0,15.2,Rabi
Sangareddy,2025.0,2.0,0.0,Rabi
Suryapet,2025.0,2.0,18.2,Rabi
Vikarabad,2025.0,2.0,0.4,Rabi
Adilabad,2023.0,1.0,0.0,Rabi
Adilabad,2023.0,3.0,0.0,Zaid
Adilabad,2023.0,4.0,0.0,Zaid
Adilabad,2023.0,5.0,0.0,Zaid
Adilabad,2023.0,6.0,0.0,Kharif
Adilabad,2023.0,7.0,0.0,Kharif
Adilabad,2023.0,8.0,0.0,Kharif
Adilabad,2023.0,9.0,0.0,Kharif
Adilabad,2023.0,10.0,0.0,Rabi
Adilabad,2023.0,11.0,0.0,Rabi
Adilabad,2023.0,12.0,0.0,Rabi
Bhadradri Kothagudem,2023.0,1.0,0.0,Rabi
Bhadradri Kothagudem,2023.0,3.0,0.0,Zaid
Bhadradri Kothagudem,2023.0,4.0,0.0,Zaid
Bhadradri Kothagudem,2023.0,5.0,0.0,Zaid
Bhadradri Kothagudem,2023.0,6.0,0.0,Kharif
Bhadradri Kothagudem,2023.0,7.0,0.0,Kharif
Bhadradri Kothagudem,2023.0,8.0,0.0,Kharif
Bhadradri Kothagudem,2023.0,9.0,0.0,Kharif
Bhadradri Kothagudem,2023.0,10.0,0.0,Rabi
Bhadradri Kothagudem,2023.0,11.0,0.0,Rabi
Bhadradri Kothagudem,2023.0,12.0,0.0,Rabi
Hanumakonda,2023.0,1.0,0.0,Rabi
Hanumakonda,2023.0,3.0,0.0,Zaid
Hanumakonda,2023.0,4.0,0.0,Zaid
Hanumakonda,2023.0,5.0,0.0,Zaid
Hanumakonda,2023.0,6.0,0.5,Kharif
Hanumakonda,2023.0,7.0,0.0,Kharif
Hanumakonda,2023.0,8.0,0.0,Kharif
Hanumakonda,2023.0,9.0,0.0,Kharif
Hanumakonda,2023.0,10.0,0.0,Rabi
Hanumakonda,2023.0,11.0,0.0,Rabi
Hanumakonda,2023.0,12.0,0.0,Rabi
Hyderabad,2023.0,1.0,0.0,Rabi
Hyderabad,2023.0,3.0,0.0,Zaid
Hyderabad,2023.0,4.0,0.0,Zaid
Hyderabad,2023.0,5.0,0.0,Zaid
Hyderabad,2023.0,6.0,1.2,Kharif
Hyderabad,2023.0,7.0,0.2,Kharif
Hyderabad,2023.0,8.0,0.0,Kharif
Hyderabad,2023.0,9.0,0.0,Kharif
Hyderabad,2023.0,10.0,0.0,Rabi
Hyderabad,2023.0,11.0,0.0,Rabi
Hyderabad,2023.0,12.0,0.0,Rabi
Jagtial,2023.0,1.0,0.0,Rabi
Jagtial,2023.0,3.0,0.0,Zaid
Jagtial,2023.0,4.0,0.0,Zaid
Jagtial,2023.0,5.0,1.1,Zaid
Jagtial,2023.0,6.0,0.0,Kharif
Jagtial,2023.0,7.0,0.0,Kharif
Jagtial,2023.0,8.0,0.0,Kharif
Jagtial,2023.0,9.0,0.0,Kharif
Jagtial,2023.0,10.0,0.0,Rabi
Jagtial,2023.0,11.0,0.0,Rabi
Jagtial,2023.0,12.0,0.0,Rabi
Jangaon,2023.0,1.0,0.0,Rabi
Jangaon,2023.0,3.0,0.0,Zaid
Jangaon,2023.0,4.0,0.0,Zaid
Jangaon,2023.0,5.0,0.0,Zaid
Jangaon,2023.0,6.0,25.099999999999998,Kharif
Jangaon,2023.0,7.0,0.0,Kharif
Jangaon,2023.0,8.0,0.0,Kharif
Jangaon,2023.0,9.0,0.0,Kharif
Jangaon,2023.0,10.0,0.0,Rabi
Jangaon,2023.0,11.0,0.0,Rabi
Jangaon,2023.0,12.0,0.0,Rabi
Jayashankar,2023.0,1.0,0.0,Rabi
Jayashankar,2023.0,3.0,0.0,Zaid
Jayashankar,2023.0,4.0,0.0,Zaid
Jayashankar,2023.0,5.0,0.0,Zaid
Jayashankar,2023.0,6.0,0.0,Kharif
Jayashankar,2023.0,7.0,0.0,Kharif
Jayashankar,2023.0,8.0,0.0,Kharif
Jayashankar,2023.0,9.0,0.0,Kharif
Jayashankar,2023.0,10.0,0.0,Rabi
Jayashankar,2023.0,11.0,0.0,Rabi
Jayashankar,2023.0,12.0,0.0,Rabi
Jogulamba Gadwal,2023.0,1.0,0.0,Rabi
Jogulamba Gadwal,2023.0,3.0,0.0,Zaid
Jogulamba Gadwal,2023.0,4.0,0.0,Zaid
Jogulamba Gadwal,2023.0,5.0,0.0,Zaid
Jogulamba Gadwal,2023.0,6.0,0.0,Kharif
Jogulamba Gadwal,2023.0,7.0,0.0,Kharif
Jogulamba Gadwal,2023.0,8.0,0.0,Kharif
Jogulamba Gadwal,2023.0,9.0,0.0,Kharif
Jogulamba Gadwal,2023.0,10.0,0.0,Rabi
Jogulamba Gadwal,2023.0,11.0,0.0,Rabi
Jogulamba Gadwal,2023.0,12.0,0.0,Rabi
Kamareddy,2023.0,1.0,0.0,Rabi
Kamareddy,2023.0,3.0,0.0,Zaid
Kamareddy,2023.0,4.0,0.0,Zaid
Kamareddy,2023.0,5.0,0.0,Zaid
Kamareddy,2023.0,6.0,0.0,Kharif
Kamareddy,2023.0,7.0,0.0,Kharif
Kamareddy,2023.0,8.0,0.0,Kharif
Kamareddy,2023.0,9.0,0.0,Kharif
Kamareddy,2023.0,10.0,0.0,Rabi
Kamareddy,2023.0,11.0,0.0,Rabi
Kamareddy,2023.0,12.0,0.0,Rabi
Karimnagar,2023.0,1.0,0.0,Rabi
Karimnagar,2023.0,3.0,0.0,Zaid
Karimnagar,2023.0,4.0,0.0,Zaid
Karimnagar,2023.0,5.0,0.0,Zaid
Karimnagar,2023.0,6.0,0.0,Kharif
Karimnagar,2023.0,7.0,0.0,Kharif
Karimnagar,2023.0,8.0,0.0,Kharif
Karimnagar,2023.0,9.0,0.0,Kharif
Karimnagar,2023.0,10.0,0.0,Rabi
Karimnagar,2023.0,11.0,0.0,Rabi
Karimnagar,2023.0,12.0,0.0,Rabi
Khammam,2023.0,1.0,0.0,Rabi
Khammam,2023.0,3.0,0.0,Zaid
Khammam,2023.0,4.0,0.0,Zaid
Khammam,2023.0,5.0,0.0,Zaid
Khammam,2023.0,6.0,0.4,Kharif
Khammam,2023.0,7.0,0.0,Kharif
Khammam,2023.0,8.0,0.0,Kharif
Khammam,2023.0,9.0,0.0,Kharif
Khammam,2023.0,10.0,0.0,Rabi
Khammam,2023.0,11.0,0.0,Rabi
Khammam,2023.0,12.0,0.0,Rabi
Kumuram Bheem,2023.0,1.0,0.0,Rabi
Kumuram Bheem,2023.0,3.0,0.0,Zaid
Kumuram Bheem,2023.0,4.0,0.0,Zaid
Kumuram Bheem,2023.0,5.0,0.0,Zaid
Kumuram Bheem,2023.0,6.0,2.0,Kharif
Kumuram Bheem,2023.0,7.0,0.0,Kharif
Kumuram Bheem,2023.0,8.0,0.0,Kharif
Kumuram Bheem,2023.0,9.0,0.0,Kharif
Kumuram Bheem,2023.0,10.0,0.0,Rabi
Kumuram Bheem,2023.0,11.0,0.0,Rabi
Kumuram Bheem,2023.0,12.0,0.0,Rabi
Mahabubabad,2023.0,1.0,0.0,Rabi
Mahabubabad,2023.0,3.0,0.0,Zaid
Mahabubabad,2023.0,4.0,0.0,Zaid
Mahabubabad,2023.0,5.0,0.0,Zaid
Mahabubabad,2023.0,6.0,63.2,Kharif
Mahabubabad,2023.0,7.0,1.1,Kharif
Mahabubabad,2023.0,8.0,0.0,Kharif
Mahabubabad,2023.0,9.0,0.0,Kharif
Mahabubabad,2023.0,10.0,0.0,Rabi
Mahabubabad,2023.0,11.0,0.0,Rabi
Mahabubabad,2023.0,12.0,0.0,Rabi
Mahabubnagar,2023.0,1.0,0.0,Rabi
Mahabubnagar,2023.0,3.0,0.0,Zaid
Mahabubnagar,2023.0,4.0,0.0,Zaid
Mahabubnagar,2023.0,5.0,0.0,Zaid
Mahabubnagar,2023.0,6.0,0.0,Kharif
Mahabubnagar,2023.0,7.0,0.0,Kharif
Mahabubnagar,2023.0,8.0,0.0,Kharif
Mahabubnagar,2023.0,9.0,0.0,Kharif
Mahabubnagar,2023.0,10.0,0.0,Rabi
Mahabubnagar,2023.0,11.0,0.0,Rabi
Mancherial,2023.0,1.0,0.0,Rabi
Mancherial,2023.0,3.0,0.0,Zaid
Mancherial,2023.0,4.0,0.0,Zaid
Mancherial,2023.0,5.0,0.0,Zaid
Mancherial,2023.0,6.0,0.0,Kharif
Mancherial,2023.0,7.0,0.0,Kharif
Mancherial,2023.0,8.0,0.0,Kharif
Mancherial,2023.0,9.0,0.0,Kharif
Mancherial,2023.0,10.0,0.0,Rabi
Mancherial,2023.0,11.0,0.0,Rabi
Mancherial,2023.0,12.0,0.0,Rabi
Medak,2023.0,1.0,2.9,Rabi
Medak,2023.0,3.0,0.0,Zaid
Medak,2023.0,4.0,0.0,Zaid
Medak,2023.0,5.0,0.0,Zaid
Medak,2023.0,6.0,0.0,Kharif
Medak,2023.0,7.0,0.0,Kharif
Medak,2023.0,8.0,0.0,Kharif
Medak,2023.0,9.0,0.0,Kharif
Medak,2023.0,10.0,0.0,Rabi
Medak,2023.0,11.0,0.0,Rabi
Medak,2023.0,12.0,0.0,Rabi
Medchal-Malkajgiri,2023.0,1.0,0.0,Rabi
Medchal-Malkajgiri,2023.0,3.0,0.0,Zaid
Medchal-Malkajgiri,2023.0,4.0,0.0,Zaid
Medchal-Malkajgiri,2023.0,5.0,0.0,Zaid
Medchal-Malkajgiri,2023.0,6.0,8.9,Kharif
Medchal-Malkajgiri,2023.0,7.0,7.4,Kharif
Medchal-Malkajgiri,2023.0,8.0,0.0,Kharif
Medchal-Malkajgiri,2023.0,9.0,0.0,Kharif
Medchal-Malkajgiri,2023.0,10.0,0.0,Rabi
Medchal-Malkajgiri,2023.0,11.0,0.0,Rabi
Medchal-Malkajgiri,2023.0,12.0,0.0,Rabi
Mulugu,2023.0,1.0,0.0,Rabi
Mulugu,2023.0,3.0,0.0,Zaid
Mulugu,2023.0,4.0,0.0,Zaid
Mulugu,2023.0,5.0,0.0,Zaid
Mulugu,2023.0,6.0,0.3,Kharif
Mulugu,2023.0,7.0,0.0,Kharif
Mulugu,2023.0,8.0,0.0,Kharif
Mulugu,2023.0,9.0,0.0,Kharif
Mulugu,2023.0,10.0,0.0,Rabi
Mulugu,2023.0,11.0,0.0,Rabi
Mulugu,2023.0,12.0,0.0,Rabi
Nagarkurnool,2023.0,1.0,0.0,Rabi
Nagarkurnool,2023.0,3.0,0.0,Zaid
Nagarkurnool,2023.0,4.0,0.0,Zaid
Nagarkurnool,2023.0,5.0,0.0,Zaid
Nagarkurnool,2023.0,6.0,2.0,Kharif
Nagarkurnool,2023.0,7.0,0.0,Kharif
Nagarkurnool,2023.0,8.0,0.0,Kharif
Nagarkurnool,2023.0,9.0,0.0,Kharif
Nagarkurnool,2023.0,10.0,0.0,Rabi
Nagarkurnool,2023.0,11.0,0.0,Rabi
Nagarkurnool,2023.0,12.0,0.0,Rabi
Nalgonda,2023.0,1.0,0.0,Rabi
Nalgonda,2023.0,3.0,0.0,Zaid
Nalgonda,2023.0,4.0,0.0,Zaid
Nalgonda,2023.0,5.0,4.9,Zaid
Nalgonda,2023.0,6.0,32.5,Kharif
Nalgonda,2023.0,7.0,4.7,Kharif
Nalgonda,2023.0,8.0,0.0,Kharif
Nalgonda,2023.0,9.0,0.0,Kharif
Nalgonda,2023.0,10.0,0.0,Rabi
Nalgonda,2023.0,11.0,0.0,Rabi
Nalgonda,2023.0,12.0,0.0,Rabi
Narayanpet,2023.0,1.0,0.0,Rabi
Narayanpet,2023.0,3.0,0.0,Zaid
Narayanpet,2023.0,4.0,0.0,Zaid
Narayanpet,2023.0,5.0,0.0,Zaid
Narayanpet,2023.0,6.0,0.0,Kharif
Narayanpet,2023.0,7.0,0.0,Kharif
Narayanpet,2023.0,8.0,0.0,Kharif
Narayanpet,2023.0,9.0,0.0,Kharif
Narayanpet,2023.0,10.0,0.0,Rabi
Narayanpet,2023.0,11.0,0.0,Rabi
Narayanpet,2023.0,12.0,0.0,Rabi
Nirmal,2023.0,1.0,0.0,Rabi
Nirmal,2023.0,3.0,0.0,Zaid
Nirmal,2023.0,4.0,0.0,Zaid
Nirmal,2023.0,5.0,0.0,Zaid
Nirmal,2023.0,6.0,0.0,Kharif
Nirmal,2023.0,7.0,0.0,Kharif
Nirmal,2023.0,8.0,0.0,Kharif
Nirmal,2023.0,9.0,0.0,Kharif
Nirmal,2023.0,10.0,0.0,Rabi
Nirmal,2023.0,11.0,0.0,Rabi
Nirmal,2023.0,12.0,0.0,Rabi
Nizamabad,2023.0,1.0,0.0,Rabi
Nizamabad,2023.0,3.0,0.0,Zaid
Nizamabad,2023.0,4.0,0.0,Zaid
Nizamabad,2023.0,5.0,0.0,Zaid
Nizamabad,2023.0,6.0,1.3,Kharif
Nizamabad,2023.0,7.0,0.0,Kharif
